DBN,School Name,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
23K522,Mott Hall IV,2016-17,165,0,0,0,0,0,0,0,60,51,54,0,0,0,0,80,0.485,85,0.515,5,0.03,134,0.812,25,0.152,1,0.006,0,0,56,0.339,8,0.048,144,87.3%,82.1%
23K522,Mott Hall IV,2017-18,160,0,0,0,0,0,0,0,42,58,60,0,0,0,0,91,0.569,69,0.431,2,0.013,137,0.856,20,0.125,1,0.006,0,0,62,0.387,3,0.019,144,90.0%,91.0%
23K522,Mott Hall IV,2018-19,173,0,0,0,0,0,0,0,70,49,54,0,0,0,0,96,0.555,77,0.445,1,0.006,151,0.873,20,0.116,0,0,1,0.006,57,0.329,2,0.012,144,83.2%,87.6%
23K522,Mott Hall IV,2019-20,149,0,0,0,0,0,0,0,36,62,51,0,0,0,0,74,0.497,75,0.503,1,0.007,115,0.772,31,0.208,1,0.007,1,0.007,46,0.309,0,0,138,92.6%,89.7%
23K599,Brooklyn Landmark Elementary School,2015-16,239,29,49,49,23,43,46,0,0,0,0,0,0,0,0,120,0.502,119,0.498,5,0.021,177,0.741,52,0.218,0,0,5,0.021,58,0.243,11,0.046,218,91.2%,82.8%
23K599,Brooklyn Landmark Elementary School,2016-17,311,31,48,48,51,38,47,48,0,0,0,0,0,0,0,161,0.518,150,0.482,6,0.019,224,0.72,74,0.238,4,0.013,3,0.01,71,0.228,12,0.039,267,85.9%,82.1%
23K599,Brooklyn Landmark Elementary School,2017-18,325,31,57,44,43,61,44,45,0,0,0,0,0,0,0,155,0.477,170,0.523,7,0.022,235,0.723,74,0.228,3,0.009,6,0.018,60,0.185,10,0.031,246,75.7%,80.9%
23K599,Brooklyn Landmark Elementary School,2018-19,386,45,64,57,47,63,65,45,0,0,0,0,0,0,0,187,0.484,199,0.516,9,0.023,289,0.749,83,0.215,2,0.005,3,0.008,74,0.192,11,0.028,297,76.9%,80.9%
23K599,Brooklyn Landmark Elementary School,2019-20,411,51,62,59,57,58,65,59,0,0,0,0,0,0,0,205,0.499,206,0.501,13,0.032,300,0.73,87,0.212,7,0.017,4,0.01,79,0.192,15,0.036,313,76.2%,80.8%
23K643,Brooklyn Democracy Academy,2015-16,211,0,0,0,0,0,0,0,0,0,0,28,62,46,75,100,0.474,111,0.526,3,0.014,178,0.844,28,0.133,0,0,2,0.009,40,0.19,10,0.047,142,67.3%,73.6%
23K643,Brooklyn Democracy Academy,2016-17,208,0,0,0,0,0,0,0,0,0,0,35,43,43,87,83,0.399,125,0.601,2,0.01,167,0.803,33,0.159,5,0.024,1,0.005,47,0.226,8,0.038,143,68.8%,73.1%
23K643,Brooklyn Democracy Academy,2017-18,230,0,0,0,0,0,0,0,0,0,0,45,61,41,83,98,0.426,132,0.574,3,0.013,185,0.804,37,0.161,3,0.013,2,0.009,61,0.265,6,0.026,195,84.8%,85.0%
23K643,Brooklyn Democracy Academy,2018-19,217,0,0,0,0,0,0,0,0,0,0,38,61,48,70,91,0.419,126,0.581,2,0.009,172,0.793,36,0.166,5,0.023,2,0.009,59,0.272,8,0.037,176,81.1%,82.8%
23K643,Brooklyn Democracy Academy,2019-20,196,0,0,0,0,0,0,0,0,0,0,25,39,53,79,79,0.403,117,0.597,3,0.015,156,0.796,33,0.168,4,0.02,0,0,59,0.301,8,0.041,161,82.1%,85.6%
23K644,Eagle Academy for Young Men II,2015-16,591,0,0,0,0,0,0,0,77,79,96,103,91,78,67,0,0,591,1,3,0.005,529,0.895,45,0.076,8,0.014,6,0.01,144,0.244,6,0.01,438,74.1%,67.4%
23K644,Eagle Academy for Young Men II,2016-17,626,0,0,0,0,0,0,0,100,85,86,96,95,89,75,0,0,626,1,3,0.005,562,0.898,45,0.072,10,0.016,6,0.01,160,0.256,4,0.006,492,78.6%,66.7%
23K644,Eagle Academy for Young Men II,2017-18,647,0,0,0,0,0,0,0,98,101,85,95,95,88,85,0,0,647,1,4,0.006,574,0.887,54,0.083,11,0.017,4,0.006,166,0.257,4,0.006,532,82.2%,74.6%
23K644,Eagle Academy for Young Men II,2018-19,651,0,0,0,0,0,0,0,94,98,100,100,89,91,79,0,0,651,1,4,0.006,579,0.889,55,0.084,11,0.017,2,0.003,180,0.276,3,0.005,523,80.3%,73.8%
23K644,Eagle Academy for Young Men II,2019-20,635,0,0,0,0,0,0,0,84,97,96,97,85,79,97,0,0,635,1,2,0.003,560,0.882,61,0.096,9,0.014,3,0.005,188,0.296,3,0.005,501,78.9%,76.0%
23K647,Metropolitan Diploma Plus High School,2015-16,197,0,0,0,0,0,0,0,0,0,0,19,47,48,83,99,0.503,98,0.497,0,0,166,0.843,26,0.132,4,0.02,1,0.005,28,0.142,5,0.025,182,92.4%,76.5%
23K647,Metropolitan Diploma Plus High School,2016-17,211,0,0,0,0,0,0,0,0,0,0,43,83,45,40,108,0.512,103,0.488,0,0,179,0.848,26,0.123,5,0.024,1,0.005,53,0.251,2,0.009,193,91.5%,75.1%
23K647,Metropolitan Diploma Plus High School,2017-18,217,0,0,0,0,0,0,0,0,0,0,45,74,57,41,100,0.461,117,0.539,1,0.005,188,0.866,24,0.111,3,0.014,1,0.005,69,0.318,4,0.018,202,93.1%,86.9%
23K647,Metropolitan Diploma Plus High School,2018-19,227,0,0,0,0,0,0,0,0,0,0,74,61,46,46,109,0.48,118,0.52,1,0.004,179,0.789,40,0.176,4,0.018,3,0.013,87,0.383,7,0.031,212,93.4%,87.2%
23K647,Metropolitan Diploma Plus High School,2019-20,191,0,0,0,0,0,0,0,0,0,0,63,46,42,40,76,0.398,115,0.602,3,0.016,154,0.806,27,0.141,4,0.021,3,0.016,69,0.361,11,0.058,174,91.1%,87.9%
23K664,Brooklyn Environmental Exploration School (BEES),2015-16,113,0,0,0,0,0,0,0,26,42,45,0,0,0,0,59,0.522,54,0.478,1,0.009,88,0.779,22,0.195,0,0,2,0.018,30,0.265,7,0.062,106,93.8%,82.9%
23K664,Brooklyn Environmental Exploration School (BEES),2016-17,89,0,0,0,0,0,0,0,21,26,42,0,0,0,0,47,0.528,42,0.472,0,0,72,0.809,13,0.146,0,0,4,0.045,23,0.258,1,0.011,84,94.4%,88.0%
23K664,Brooklyn Environmental Exploration School (BEES),2017-18,95,0,0,0,0,0,0,0,33,27,35,0,0,0,0,54,0.568,41,0.432,0,0,70,0.737,18,0.189,2,0.021,5,0.053,39,0.411,6,0.063,Above 95%,Above 95%,92.4%
23K664,Brooklyn Environmental Exploration School (BEES),2018-19,102,0,0,0,0,0,0,0,34,36,32,0,0,0,0,55,0.539,47,0.461,1,0.01,73,0.716,24,0.235,1,0.01,3,0.029,40,0.392,8,0.078,94,92.2%,92.2%
23K664,Brooklyn Environmental Exploration School (BEES),2019-20,179,0,0,0,0,0,0,0,53,62,64,0,0,0,0,84,0.469,95,0.531,0,0,131,0.732,41,0.229,6,0.034,1,0.006,76,0.425,10,0.056,162,90.5%,90.8%
23K668,Riverdale Avenue Middle School,2015-16,126,0,0,0,0,0,0,0,37,36,53,0,0,0,0,58,0.46,68,0.54,1,0.008,110,0.873,14,0.111,1,0.008,0,0,32,0.254,8,0.063,95,75.4%,81.1%
23K668,Riverdale Avenue Middle School,2016-17,115,0,0,0,0,0,0,0,37,45,33,0,0,0,0,51,0.443,64,0.557,3,0.026,96,0.835,11,0.096,3,0.026,2,0.017,31,0.27,13,0.113,102,88.7%,81.0%
23K668,Riverdale Avenue Middle School,2017-18,127,0,0,0,0,0,0,0,43,38,46,0,0,0,0,54,0.425,73,0.575,5,0.039,94,0.74,23,0.181,3,0.024,2,0.016,50,0.394,16,0.126,Above 95%,Above 95%,89.4%
23K668,Riverdale Avenue Middle School,2018-19,134,0,0,0,0,0,0,0,46,48,40,0,0,0,0,58,0.433,76,0.567,5,0.037,97,0.724,25,0.187,6,0.045,1,0.007,45,0.336,11,0.082,Above 95%,Above 95%,92.7%
23K668,Riverdale Avenue Middle School,2019-20,142,0,0,0,0,0,0,0,46,49,47,0,0,0,0,71,0.5,71,0.5,4,0.028,99,0.697,31,0.218,5,0.035,3,0.021,48,0.338,12,0.085,Above 95%,Above 95%,Above 95%
23K671,Mott Hall Bridges Academy,2015-16,207,0,0,0,0,0,0,0,78,62,67,0,0,0,0,105,0.507,102,0.493,1,0.005,168,0.812,34,0.164,1,0.005,3,0.014,46,0.222,2,0.01,178,86.0%,78.1%
23K671,Mott Hall Bridges Academy,2016-17,198,0,0,0,0,0,0,0,62,73,63,0,0,0,0,102,0.515,96,0.485,3,0.015,164,0.828,30,0.152,0,0,1,0.005,49,0.247,2,0.01,180,90.9%,80.0%
23K671,Mott Hall Bridges Academy,2017-18,199,0,0,0,0,0,0,0,65,65,69,0,0,0,0,94,0.472,105,0.528,2,0.01,165,0.829,31,0.156,0,0,1,0.005,52,0.261,0,0,Above 95%,Above 95%,91.5%
23K671,Mott Hall Bridges Academy,2018-19,199,0,0,0,0,0,0,0,78,67,54,0,0,0,0,100,0.503,99,0.497,2,0.01,165,0.829,29,0.146,1,0.005,2,0.01,63,0.317,3,0.015,184,92.5%,92.2%
23K671,Mott Hall Bridges Academy,2019-20,203,0,0,0,0,0,0,0,72,73,58,0,0,0,0,103,0.507,100,0.493,1,0.005,164,0.808,36,0.177,1,0.005,1,0.005,60,0.296,2,0.01,Above 95%,Above 95%,92.8%
23K697,Teachers Preparatory High School,2015-16,369,0,0,0,0,0,0,0,29,18,23,72,78,68,81,225,0.61,144,0.39,3,0.008,296,0.802,63,0.171,4,0.011,3,0.008,96,0.26,9,0.024,302,81.8%,73.7%
23K697,Teachers Preparatory High School,2016-17,310,0,0,0,0,0,0,0,22,30,20,53,65,63,57,176,0.568,134,0.432,5,0.016,242,0.781,52,0.168,3,0.01,8,0.026,99,0.319,13,0.042,255,82.3%,75.0%
23K697,Teachers Preparatory High School,2017-18,250,0,0,0,0,0,0,0,0,21,29,40,46,52,62,137,0.548,113,0.452,5,0.02,189,0.756,44,0.176,2,0.008,10,0.04,89,0.356,17,0.068,224,89.6%,88.5%
23K697,Teachers Preparatory High School,2018-19,205,0,0,0,0,0,0,0,0,0,16,40,38,51,60,101,0.493,104,0.507,4,0.02,161,0.785,32,0.156,1,0.005,7,0.034,82,0.4,19,0.093,191,93.2%,89.6%
23K697,Teachers Preparatory High School,2019-20,163,0,0,0,0,0,0,0,0,0,0,35,38,42,48,69,0.423,94,0.577,7,0.043,120,0.736,28,0.172,1,0.006,7,0.043,71,0.436,18,0.11,151,92.6%,Above 95%
24Q005,I.S. 5 - The Walter Crowley Intermediate School,2015-16,1825,0,0,0,0,0,0,0,642,593,589,1,0,0,0,908,0.498,917,0.502,799,0.438,32,0.018,946,0.518,4,0.002,44,0.024,268,0.147,289,0.158,1125,61.6%,60.6%
24Q005,I.S. 5 - The Walter Crowley Intermediate School,2016-17,1836,0,0,0,0,0,0,0,608,627,601,0,0,0,0,894,0.487,942,0.513,816,0.444,25,0.014,940,0.512,13,0.007,42,0.023,294,0.16,297,0.162,1068,58.2%,57.0%
24Q005,I.S. 5 - The Walter Crowley Intermediate School,2017-18,1798,0,0,0,0,0,0,0,554,614,630,0,0,0,0,879,0.489,919,0.511,785,0.437,28,0.016,929,0.517,17,0.009,39,0.022,302,0.168,298,0.166,1445,80.4%,78.0%
24Q005,I.S. 5 - The Walter Crowley Intermediate School,2018-19,1788,0,0,0,0,0,0,0,611,571,606,0,0,0,0,833,0.466,955,0.534,718,0.402,32,0.018,989,0.553,18,0.01,31,0.017,347,0.194,320,0.179,1382,77.3%,78.1%
24Q005,I.S. 5 - The Walter Crowley Intermediate School,2019-20,1755,0,0,0,0,0,0,0,570,605,580,0,0,0,0,818,0.466,937,0.534,686,0.391,28,0.016,992,0.565,10,0.006,39,0.022,332,0.189,314,0.179,1376,78.4%,78.7%
24Q007,P.S. 007 Louis F. Simeone,2015-16,1017,0,255,251,252,259,0,0,0,0,0,0,0,0,0,486,0.478,531,0.522,633,0.622,2,0.002,358,0.352,6,0.006,18,0.018,128,0.126,585,0.575,892,87.7%,56.5%
24Q007,P.S. 007 Louis F. Simeone,2016-17,1042,57,244,250,247,244,0,0,0,0,0,0,0,0,0,507,0.487,535,0.513,644,0.618,1,0.001,367,0.352,4,0.004,26,0.025,111,0.107,579,0.556,904,86.8%,51.4%
24Q007,P.S. 007 Louis F. Simeone,2017-18,993,51,251,229,238,224,0,0,0,0,0,0,0,0,0,479,0.482,514,0.518,611,0.615,4,0.004,342,0.344,4,0.004,32,0.032,112,0.113,471,0.474,885,89.1%,78.0%
24Q007,P.S. 007 Louis F. Simeone,2018-19,1375,47,217,232,218,222,218,221,0,0,0,0,0,0,0,656,0.477,719,0.523,835,0.607,4,0.003,482,0.351,8,0.006,46,0.033,180,0.131,540,0.393,1151,83.7%,78.3%
24Q007,P.S. 007 Louis F. Simeone,2019-20,1342,51,223,204,227,208,220,209,0,0,0,0,0,0,0,654,0.487,688,0.513,839,0.625,8,0.006,435,0.324,13,0.01,47,0.035,180,0.134,513,0.382,1115,83.1%,76.7%
24Q012,P.S. 012 James B. Colgate,2015-16,1281,0,199,222,199,224,209,228,0,0,0,0,0,0,0,633,0.494,648,0.506,721,0.563,3,0.002,503,0.393,20,0.016,34,0.027,146,0.114,363,0.283,1143,89.2%,57.2%
24Q012,P.S. 012 James B. Colgate,2016-17,1248,0,207,201,212,194,226,208,0,0,0,0,0,0,0,615,0.493,633,0.507,692,0.554,2,0.002,501,0.401,14,0.011,39,0.031,179,0.143,385,0.308,1090,87.3%,52.6%
24Q012,P.S. 012 James B. Colgate,2017-18,1219,0,203,213,196,207,185,215,0,0,0,0,0,0,0,594,0.487,625,0.513,681,0.559,7,0.006,486,0.399,9,0.007,36,0.03,183,0.15,357,0.293,1088,89.3%,75.9%
24Q012,P.S. 012 James B. Colgate,2018-19,1157,0,195,188,187,191,210,186,0,0,0,0,0,0,0,545,0.471,612,0.529,637,0.551,1,0.001,471,0.407,11,0.01,37,0.032,181,0.156,350,0.303,1007,87.0%,75.8%
24Q012,P.S. 012 James B. Colgate,2019-20,1125,0,185,188,176,186,192,198,0,0,0,0,0,0,0,527,0.468,598,0.532,608,0.54,3,0.003,459,0.408,18,0.016,37,0.033,176,0.156,364,0.324,974,86.6%,77.6%
24Q013,P.S. 013 Clement C. Moore,2015-16,1632,0,264,299,282,269,277,241,0,0,0,0,0,0,0,801,0.491,831,0.509,501,0.307,158,0.097,917,0.562,16,0.01,40,0.025,233,0.143,507,0.311,937,57.4%,62.4%
24Q013,P.S. 013 Clement C. Moore,2016-17,1606,0,257,260,288,287,284,230,0,0,0,0,0,0,0,796,0.496,810,0.504,501,0.312,140,0.087,889,0.554,16,0.01,60,0.037,217,0.135,544,0.339,867,54.0%,58.3%
24Q013,P.S. 013 Clement C. Moore,2017-18,1597,0,259,254,255,285,287,257,0,0,0,0,0,0,0,794,0.497,803,0.503,497,0.311,144,0.09,872,0.546,19,0.012,65,0.041,224,0.14,499,0.312,1193,74.7%,77.6%
24Q013,P.S. 013 Clement C. Moore,2018-19,1515,0,230,237,254,258,281,255,0,0,0,0,0,0,0,756,0.499,759,0.501,451,0.298,125,0.083,848,0.56,25,0.017,66,0.044,220,0.145,449,0.296,1134,74.9%,78.4%
24Q013,P.S. 013 Clement C. Moore,2019-20,1391,0,220,222,225,247,245,232,0,0,0,0,0,0,0,718,0.516,673,0.484,411,0.295,111,0.08,784,0.564,17,0.012,68,0.049,205,0.147,385,0.277,1065,76.6%,79.4%
24Q014,P.S. 014 Fairview,2015-16,1768,0,258,268,307,319,333,283,0,0,0,0,0,0,0,872,0.493,896,0.507,140,0.079,60,0.034,1525,0.863,12,0.007,31,0.018,285,0.161,484,0.274,1196,67.6%,74.5%
24Q014,P.S. 014 Fairview,2016-17,1784,0,237,284,273,349,314,327,0,0,0,0,0,0,0,874,0.49,910,0.51,131,0.073,52,0.029,1564,0.877,10,0.006,27,0.015,300,0.168,519,0.291,1175,65.9%,72.7%
24Q014,P.S. 014 Fairview,2017-18,1691,0,243,250,273,291,357,277,0,0,0,0,0,0,0,846,0.5,845,0.5,116,0.069,40,0.024,1490,0.881,12,0.007,33,0.02,299,0.177,526,0.311,1451,85.8%,89.3%
24Q014,P.S. 014 Fairview,2018-19,1574,0,189,216,248,310,287,324,0,0,0,0,0,0,0,807,0.513,767,0.487,91,0.058,35,0.022,1411,0.896,10,0.006,27,0.017,298,0.189,539,0.342,1324,84.1%,87.5%
24Q014,P.S. 014 Fairview,2019-20,1390,0,155,189,223,266,303,254,0,0,0,0,0,0,0,719,0.517,671,0.483,69,0.05,24,0.017,1267,0.912,9,0.006,21,0.015,270,0.194,524,0.377,1154,83.0%,86.0%
24Q016,P.S. Q016 The Nancy DeBenedittis School,2015-16,1707,0,220,228,244,334,335,346,0,0,0,0,0,0,0,801,0.469,906,0.531,140,0.082,4,0.002,1544,0.905,7,0.004,12,0.007,311,0.182,711,0.417,1196,70.1%,75.0%
24Q016,P.S. Q016 The Nancy DeBenedittis School,2016-17,1660,0,204,239,223,335,336,323,0,0,0,0,0,0,0,796,0.48,864,0.52,130,0.078,3,0.002,1503,0.905,7,0.004,17,0.01,324,0.195,782,0.471,1095,66.0%,71.7%
24Q016,P.S. Q016 The Nancy DeBenedittis School,2017-18,1574,0,182,208,238,316,322,308,0,0,0,0,0,0,0,772,0.49,802,0.51,116,0.074,2,0.001,1431,0.909,8,0.005,17,0.011,311,0.198,734,0.466,1390,88.3%,90.6%
24Q016,P.S. Q016 The Nancy DeBenedittis School,2018-19,1509,0,163,182,218,345,309,292,0,0,0,0,0,0,0,742,0.492,767,0.508,112,0.074,1,0.001,1369,0.907,6,0.004,21,0.014,291,0.193,680,0.451,1315,87.1%,89.9%
24Q016,P.S. Q016 The Nancy DeBenedittis School,2019-20,1410,0,161,168,186,294,341,260,0,0,0,0,0,0,0,715,0.507,695,0.493,92,0.065,0,0,1290,0.915,7,0.005,21,0.015,246,0.174,618,0.438,1245,88.3%,90.0%
24Q019,P.S. 019 Marino Jeantet,2015-16,1996,0,337,383,349,320,300,307,0,0,0,0,0,0,0,989,0.495,1007,0.505,140,0.07,11,0.006,1834,0.919,4,0.002,7,0.004,446,0.223,1152,0.577,1452,72.7%,78.4%
24Q019,P.S. 019 Marino Jeantet,2016-17,1950,0,344,337,329,330,312,298,0,0,0,0,0,0,0,967,0.496,983,0.504,121,0.062,13,0.007,1803,0.925,5,0.003,8,0.004,444,0.228,1168,0.599,1616,82.9%,76.1%
24Q019,P.S. 019 Marino Jeantet,2017-18,1891,0,314,331,308,324,330,284,0,0,0,0,0,0,0,933,0.493,958,0.507,104,0.055,11,0.006,1762,0.932,6,0.003,8,0.004,419,0.222,1081,0.572,1741,92.1%,89.1%
24Q019,P.S. 019 Marino Jeantet,2018-19,1889,0,319,322,299,301,335,313,0,0,0,0,0,0,0,924,0.489,965,0.511,95,0.05,8,0.004,1767,0.935,6,0.003,13,0.007,419,0.222,1049,0.555,1690,89.5%,87.2%
24Q019,P.S. 019 Marino Jeantet,2019-20,1846,72,261,322,304,289,297,301,0,0,0,0,0,0,0,907,0.491,939,0.509,94,0.051,4,0.002,1735,0.94,1,0.001,12,0.007,382,0.207,964,0.522,1641,88.9%,88.0%
24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,2015-16,545,16,198,167,164,0,0,0,0,0,0,0,0,0,0,273,0.501,272,0.499,48,0.088,0,0,490,0.899,4,0.007,3,0.006,120,0.22,359,0.659,357,65.5%,71.8%
24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,2016-17,527,12,175,182,158,0,0,0,0,0,0,0,0,0,0,288,0.546,239,0.454,50,0.095,0,0,472,0.896,3,0.006,2,0.004,118,0.224,342,0.649,362,68.7%,72.4%
24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,2017-18,507,14,162,165,166,0,0,0,0,0,0,0,0,0,0,269,0.531,238,0.469,35,0.069,0,0,465,0.917,3,0.006,4,0.008,116,0.229,328,0.647,427,84.2%,85.8%
24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,2018-19,473,11,158,152,152,0,0,0,0,0,0,0,0,0,0,256,0.541,217,0.459,30,0.063,0,0,439,0.928,2,0.004,2,0.004,99,0.209,300,0.634,394,83.3%,85.7%
24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,2019-20,468,16,160,144,148,0,0,0,0,0,0,0,0,0,0,226,0.483,242,0.517,32,0.068,0,0,432,0.923,1,0.002,3,0.006,100,0.214,292,0.624,387,82.7%,85.2%
24Q049,P.S. 049 Dorothy Bonawit Kole,2015-16,1102,0,85,101,135,118,135,146,135,136,111,0,0,0,0,517,0.469,585,0.531,178,0.162,4,0.004,281,0.255,10,0.009,629,0.571,160,0.145,74,0.067,518,47.0%,32.5%
24Q049,P.S. 049 Dorothy Bonawit Kole,2016-17,1131,0,109,103,108,133,129,135,146,135,133,0,0,0,0,534,0.472,597,0.528,192,0.17,5,0.004,292,0.258,11,0.01,631,0.558,182,0.161,75,0.066,525,46.4%,29.8%
24Q049,P.S. 049 Dorothy Bonawit Kole,2017-18,1160,0,126,123,113,117,136,132,138,142,133,0,0,0,0,579,0.499,581,0.501,216,0.186,6,0.005,278,0.24,15,0.013,645,0.556,199,0.172,75,0.065,556,47.9%,38.5%
24Q049,P.S. 049 Dorothy Bonawit Kole,2018-19,1204,0,123,133,131,125,132,136,142,138,144,0,0,0,0,595,0.494,609,0.506,234,0.194,13,0.011,285,0.237,21,0.017,651,0.541,199,0.165,79,0.066,621,51.6%,36.3%
24Q049,P.S. 049 Dorothy Bonawit Kole,2019-20,1195,0,117,121,129,130,127,126,170,139,136,0,0,0,0,603,0.505,592,0.495,227,0.19,13,0.011,308,0.258,22,0.018,625,0.523,214,0.179,91,0.076,522,43.7%,38.8%
24Q058,P.S. 58 - The School of Heroes,2015-16,1029,40,148,143,142,153,145,128,130,0,0,0,0,0,0,520,0.505,509,0.495,396,0.385,16,0.016,396,0.385,5,0.005,216,0.21,196,0.19,143,0.139,783,76.1%,41.8%
24Q058,P.S. 58 - The School of Heroes,2016-17,1039,36,158,138,143,136,167,148,113,0,0,0,0,0,0,522,0.502,517,0.498,410,0.395,11,0.011,395,0.38,9,0.009,214,0.206,194,0.187,155,0.149,805,77.5%,37.6%
24Q058,P.S. 58 - The School of Heroes,2017-18,1027,36,144,147,137,136,146,163,118,0,0,0,0,0,0,502,0.489,525,0.511,409,0.398,9,0.009,400,0.389,12,0.012,197,0.192,178,0.173,134,0.13,792,77.1%,59.6%
24Q058,P.S. 58 - The School of Heroes,2018-19,1024,36,146,134,151,134,145,144,134,0,0,0,0,0,0,507,0.495,517,0.505,411,0.401,6,0.006,407,0.397,14,0.014,186,0.182,158,0.154,126,0.123,756,73.8%,59.2%
24Q058,P.S. 58 - The School of Heroes,2019-20,969,36,123,130,139,154,140,141,106,0,0,0,0,0,0,469,0.484,500,0.516,385,0.397,4,0.004,390,0.402,12,0.012,178,0.184,150,0.155,101,0.104,693,71.5%,57.6%
24Q061,I.S. 061 Leonardo Da Vinci,2015-16,2158,0,0,0,0,0,0,0,641,733,784,0,0,0,0,1033,0.479,1125,0.521,139,0.064,62,0.029,1928,0.893,3,0.001,26,0.012,437,0.203,601,0.278,Above 95%,Above 95%,71.8%
24Q061,I.S. 061 Leonardo Da Vinci,2016-17,2175,0,0,0,0,0,0,0,746,686,743,0,0,0,0,1027,0.472,1148,0.528,138,0.063,62,0.029,1930,0.887,5,0.002,40,0.018,412,0.189,666,0.306,Above 95%,Above 95%,70.0%
24Q061,I.S. 061 Leonardo Da Vinci,2017-18,2238,0,0,0,0,0,0,0,771,752,715,0,0,0,0,1030,0.46,1208,0.54,160,0.071,61,0.027,1968,0.879,8,0.004,41,0.018,465,0.208,704,0.315,Above 95%,Above 95%,86.7%
24Q061,I.S. 061 Leonardo Da Vinci,2018-19,2251,0,0,0,0,0,0,0,716,773,762,0,0,0,0,1030,0.458,1221,0.542,134,0.06,57,0.025,2008,0.892,8,0.004,44,0.02,477,0.212,720,0.32,2104,93.5%,86.3%
24Q061,I.S. 061 Leonardo Da Vinci,2019-20,2265,0,0,0,0,0,0,0,754,735,776,0,0,0,0,1062,0.469,1203,0.531,113,0.05,46,0.02,2056,0.908,10,0.004,40,0.018,507,0.224,701,0.309,2092,92.4%,88.2%
24Q068,P.S. 068 Cambridge,2015-16,757,52,114,106,127,133,113,112,0,0,0,0,0,0,0,346,0.457,411,0.543,30,0.04,24,0.032,628,0.83,5,0.007,70,0.092,142,0.188,146,0.193,434,57.3%,64.2%
24Q068,P.S. 068 Cambridge,2016-17,681,50,86,103,96,126,115,105,0,0,0,0,0,0,0,312,0.458,369,0.542,27,0.04,22,0.032,567,0.833,4,0.006,61,0.09,138,0.203,114,0.167,387,56.8%,64.9%
24Q068,P.S. 068 Cambridge,2017-18,646,41,95,80,105,90,130,105,0,0,0,0,0,0,0,311,0.481,335,0.519,23,0.036,17,0.026,553,0.856,3,0.005,50,0.077,143,0.221,102,0.158,466,72.1%,74.4%
24Q068,P.S. 068 Cambridge,2018-19,597,53,86,90,69,94,81,124,0,0,0,0,0,0,0,282,0.472,315,0.528,19,0.032,10,0.017,522,0.874,3,0.005,43,0.072,129,0.216,80,0.134,414,69.3%,73.6%
24Q068,P.S. 068 Cambridge,2019-20,543,61,84,81,83,70,86,78,0,0,0,0,0,0,0,252,0.464,291,0.536,16,0.029,9,0.017,486,0.895,4,0.007,28,0.052,119,0.219,82,0.151,389,71.6%,75.1%
24Q071,P.S. 071 Forest,2015-16,891,69,132,114,151,153,148,124,0,0,0,0,0,0,0,433,0.486,458,0.514,24,0.027,10,0.011,520,0.584,8,0.009,329,0.369,154,0.173,130,0.146,693,77.8%,61.6%
24Q071,P.S. 071 Forest,2016-17,841,63,116,121,112,145,143,141,0,0,0,0,0,0,0,402,0.478,439,0.522,24,0.029,11,0.013,479,0.57,14,0.017,313,0.372,156,0.185,136,0.162,702,83.5%,60.2%
24Q071,P.S. 071 Forest,2017-18,752,56,125,92,109,103,137,130,0,0,0,0,0,0,0,368,0.489,384,0.511,32,0.043,7,0.009,425,0.565,34,0.045,254,0.338,144,0.191,113,0.15,656,87.2%,73.8%
24Q071,P.S. 071 Forest,2018-19,700,60,117,112,90,100,93,128,0,0,0,0,0,0,0,343,0.49,357,0.51,34,0.049,6,0.009,376,0.537,40,0.057,244,0.349,133,0.19,108,0.154,597,85.3%,70.4%
24Q071,P.S. 071 Forest,2019-20,671,59,100,119,116,89,103,85,0,0,0,0,0,0,0,326,0.486,345,0.514,36,0.054,8,0.012,370,0.551,32,0.048,225,0.335,124,0.185,113,0.168,562,83.8%,70.8%
25Q025,I.S. 025 Adrien Block,2016-17,957,0,0,0,0,0,0,0,341,318,298,0,0,0,0,441,0.461,516,0.539,485,0.507,17,0.018,230,0.24,11,0.011,214,0.224,160,0.167,125,0.131,505,52.8%,29.9%
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,2015-16,1975,0,0,0,0,0,0,0,594,710,671,0,0,0,0,892,0.452,1083,0.548,526,0.266,25,0.013,1160,0.587,10,0.005,254,0.129,330,0.167,288,0.146,1078,54.6%,53.9%
